animal,urban,humanDisturbed,UTI,tolerance,invasion.potential,Brain,Body,broodValue,HA,DA
Garrulax_maesi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Cutia_legalleni,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Cutia_nipalensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Leiothrix_argentauris,0,1,-0.41935089502139133,avoider,NA,0.97,26.2,NA,0.4,0.28
Leiothrix_lutea,0,1,NA,"NA",-0.92,0.95,21.8,NA,0.428571428571428,0.17
Minla_cyanouroptera,0,1,-0.11833843694808355,avoider,NA,NA,NA,NA,0.333333333333333,0.33
Minla_strigula,0,0,-0.008092169897336188,"NA",NA,NA,NA,NA,0.25,0.17
Minla_ignotincta,0,0,NA,NA,NA,0.6825,16,NA,NA,NA
Actinodura_sodangorum,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Actinodura_egertoni,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Actinodura_ramsayi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Actinodura_morrisoniana,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Actinodura_waldeni,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Actinodura_souliei,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Actinodura_nipalensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Liocichla_phoenicea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Liocichla_omeiensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Liocichla_bugunorum,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Liocichla_steerii,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Heterophasia_auricularis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Heterophasia_pulchella,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Heterophasia_annectens,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Heterophasia_picaoides,0,0,-0.495991134807535,avoider,NA,NA,NA,NA,0.375,0.4
Heterophasia_capistrata,0,1,-0.012916225266546011,NA,NA,NA,NA,NA,NA,NA
Heterophasia_gracilis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Heterophasia_melanoleuca,0,0,NA,NA,NA,1.2,32.6,NA,NA,NA
Heterophasia_desgodinsi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Robsonius_sorsogonensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Robsonius_rabori,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Graminicola_bengalensis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Illadopsis_puveli,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Illadopsis_rufescens,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Ptyrticus_turdinus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Illadopsis_albipectus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Illadopsis_cleaveri,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Illadopsis_fulvescens,0,1,NA,NA,NA,1.23,24.4,NA,NA,NA
Illadopsis_pyrrhoptera,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Illadopsis_rufipennis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenopia_striata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pellorneum_palustre,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pellorneum_fuscocapillus,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pellorneum_ruficeps,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Pellorneum_albiventre,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pellorneum_capistratum,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Leonardina_woodi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Trichastoma_buettikoferi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Trichastoma_celebense,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Trichastoma_rostratum,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Trichastoma_tickelli,0,1,-0.16784223552912003,avoider,NA,NA,NA,NA,0.375,0
Trichastoma_bicolor,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Trichastoma_pyrrogenys,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacocincla_abbotti,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacocincla_sepiaria,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacocincla_cinereiceps,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacocincla_perspicillata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacocincla_malaccensis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Napothera_brevicaudata,0,0,-0.12630219986465407,avoider,NA,NA,NA,NA,0.25,0
Napothera_crassa,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Rimator_albostriatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Rimator_pasquieri,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Rimator_malacoptilus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Jabouilleia_danjoui,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Napothera_epilepidota,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Gypsophila_crispifrons,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Turdinus_atrigularis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Turdinus_rufipectus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Turdinus_macrodactylus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Turdinus_marmorata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacopteron_magnirostre,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacopteron_cinereum,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacopteron_affine,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Malacopteron_albogulare,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacopteron_palawanense,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malacopteron_magnum,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Gampsorhynchus_torquatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Gampsorhynchus_rufulus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_poioicephala,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_striolata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_gravivox,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_ferruginosus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_horsfieldii,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_ochraceiceps,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_swinhoei,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Xiphirhynchus_superciliaris,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_montanus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_ruficollis,0,0,NA,NA,NA,1.775,42,NA,NA,NA
Pomatorhinus_schisticeps,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_musicus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_mcclellandi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_melanurus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_nigriceps,0,1,-0.10802151037932495,avoider,NA,NA,NA,NA,0.375,0.24
Stachyris_poliocephala,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Sphenocichla_roberti,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Sphenocichla_humei,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Malia_grata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_erythrocnemis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_erythrogenys,0,0,-0.05604777802339722,NA,NA,NA,NA,NA,NA,NA
Stachyris_pygmaea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_melanothorax,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pomatorhinus_hypoleucos,0,0,-0.007099737115222826,"NA",NA,NA,NA,NA,0.333333333333333,0
Stachyris_pyrrhops,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_caudatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_reptatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_longicaudatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_chocolatinus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_formosus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_oatesi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_kinneari,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_troglodytoides,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Spelaeornis_badeigularis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Macronous_gularis,0,1,NA,NA,NA,0.67,13.5,NA,NA,NA
Dumetia_hyperythra,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Timalia_pileata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Macronous_flavicollis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Macronous_kelleyi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Macronous_ptilosus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_maculata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Macronous_striaticeps,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_rufifrons,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_ambigua,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_ruficeps,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_chrysaea,0,1,-0.15849835782067823,avoider,NA,NA,NA,NA,0.4,0.16
Macronous_bornensis,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Stachyris_erythroptera,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Hypocryptadius_cinnamomeus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Kakamega_poliothorax,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pnoepyga_pusilla,0,0,-0.04747978218432136,"NA",NA,NA,NA,NA,0.333333333333333,0
Pnoepyga_immaculata,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pnoepyga_formosana,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Pnoepyga_albiventer,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Lioptilus_nigricapillus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Crocias_albonotatus,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Crocias_langbianis,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Parophasma_galinieri,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_ludlowi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_klossi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_pyrrhoptera,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_brunneicauda,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_grotei,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_peracensis,0,0,-0.5238405608434851,avoider,NA,NA,NA,NA,0,0
Alcippe_morrisonia,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_danisi,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_nipalensis,0,0,NA,NA,NA,0.895,13.645,NA,NA,NA
Alcippe_cinerea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Alcippe_castaneceps,0,0,NA,"NA",NA,NA,NA,NA,0.25,0.09
Alcippe_brunnea,0,0,NA,NA,NA,NA,NA,NA,NA,NA
